5.88	310.36623
5.89	310.46259
5.9	310.46259
5.91	310.36623
5.92	310.26993
5.93	310.26993
5.94	310.26993
5.95	310.1737
5.96	310.36623
5.97	310.65548
5.98	310.65548
5.99	310.75202
6.0	311.04199
6.01	311.42946
6.02	311.91516
6.03	312.59769
6.04	312.10986
6.05	311.8179
6.06	311.42946
6.07	311.04199
6.08	310.65548
6.09	310.75202
6.1	310.84862
6.11	312.10986
6.12	312.40237
6.13	315.15916
6.14	315.15916
6.15	315.35793
6.16	314.86146
6.17	314.86146
6.18	313.57792
6.19	313.28321
6.2	313.08704
6.21	312.89111
6.22	312.98905
6.23	313.28321
6.24	314.46541
6.25	315.05986
6.26	315.45741
6.27	315.35793
6.28	314.86146
6.29	313.57792
6.3	313.97174
6.31	313.47962
6.32	313.18509
6.33	313.18509
6.34	312.59769
6.35	311.8179
6.36	311.8179
6.37	312.20731
6.38	311.62356
6.39	311.91516
6.4	311.52648
6.41	311.52648
6.42	312.01248
6.43	104.12328
6.44	311.91516
6.45	311.13877
6.46	311.3325
6.47	310.94527
6.48	310.84862
6.49	311.23561
6.5	310.84862
6.51	311.91516
6.52	104.05827
6.53	311.62356
6.54	311.62356
6.55	311.42946
6.56	311.23561
6.57	311.13877
6.58	310.65548
6.59	311.04199
6.6	310.65548
6.61	309.6934
6.62	309.59752
6.63	309.9814
6.64	309.88534
6.65	309.88534
6.66	310.1737
6.67	310.1737
6.68	310.1737
6.69	310.36623
6.7	103.64842
6.71	103.8206
6.72	310.84862
6.73	310.75202
6.74	103.7452
6.75	103.56255
6.76	103.46611
6.77	309.40594
6.78	309.02349
6.79	309.40594
6.8	103.35917
6.81	309.88534
6.82	309.88534
6.83	309.9814
6.84	309.9814
6.85	309.9814
6.86	310.36623
6.87	310.36623
6.88	311.23561
6.89	310.55901
6.9	310.65548
6.91	310.65548
6.92	310.1737
6.93	310.36623
6.94	310.46259
6.95	310.1737
6.96	310.1737
6.97	310.55901
6.98	103.69141
6.99	103.7452
7.0	310.65548
7.01	310.65548
7.02	310.84862
7.03	311.13877
7.04	311.3325
7.05	103.68066
7.06	103.59474
7.07	103.54111
7.08	103.58401
7.09	103.49824
7.1	103.49824
7.11	103.49824
7.12	103.51967
7.13	103.43401
7.14	103.55183
7.15	103.69141
7.16	104.04745
7.17	104.1016
7.18	104.09077
7.19	104.00416
7.2	103.66991
7.21	103.64842
7.22	310.55901
7.23	310.46259
7.24	310.26993
7.25	103.63768
7.26	103.66991
7.27	310.1737
7.28	310.46259
7.29	310.94527
7.3	310.75202
7.31	104.04745
7.32	104.03662
7.33	104.00416
7.34	103.8206
7.35	104.03662
7.36	104.13412
7.37	104.0258
7.38	103.8206
7.39	103.66991
7.4	103.65917
7.41	103.55183
7.42	103.56255
7.43	103.75597
7.44	310.75202
7.45	310.94527
7.46	310.94527
7.47	310.75202
7.48	310.65548
7.49	309.9814
7.5	309.59752
7.51	103.50895
7.52	103.50895
7.53	309.11901
7.54	309.11901
7.55	103.46611
7.56	309.5017
7.57	309.40594
7.58	309.40594
7.59	309.59752
7.6	103.55183
7.61	103.49824
7.62	103.51967
7.63	103.49824
7.64	103.47682
7.65	103.50895
7.66	103.68066
7.67	104.05827
7.68	104.03662
7.69	103.68066
7.7	103.62694
7.71	103.60547
7.72	103.61621
7.73	103.57328
7.74	103.64842
7.75	104.03662
7.76	310.36623
7.77	310.36623
7.78	103.62694
7.79	103.64842
7.8	103.71292
7.81	310.36623
7.82	103.65917
7.83	103.69141
7.84	103.66991
7.85	103.58401
7.86	103.54111
7.87	103.45541
7.88	103.43401
7.89	103.36986
7.9	103.46611
7.91	103.54111
7.92	103.61621
7.93	103.65917
7.94	104.0691
7.95	104.14497
7.96	104.21009
7.97	104.23181
7.98	104.18837
7.99	104.1016
8.0	104.0258
8.01	103.63768
8.02	103.48753
8.03	103.48753
8.04	309.9814
8.05	309.9814
8.06	103.51967
8.07	104.04745
8.08	310.55901
8.09	310.75202
8.1	104.14497
8.11	104.12328
8.12	311.52648
8.13	104.14497
8.14	104.12328
8.15	104.09077
8.16	310.65548
8.17	310.07752
8.18	309.9814
8.19	310.07752
8.2	309.9814
8.21	309.9814
8.22	310.36623
8.23	310.36623
8.24	310.36623
8.25	310.1737
8.26	310.26993
8.27	310.65548
8.28	310.55901
8.29	310.94527
8.3	311.91516
8.31	315.65657
8.32	104.73398
8.33	315.55696
8.34	311.3325
8.35	310.84862
8.36	310.46259
8.37	310.26993
8.38	310.36623
8.39	310.07752
8.4	310.26993
8.41	310.55901
8.42	311.13877
8.43	312.30481
8.44	315.95577
8.45	316.05563
8.46	316.05563
8.47	315.45741
8.48	310.26993
8.49	308.92802
8.5	298.32936
8.51	292.05607
8.52	287.10881
8.53	282.72547
8.54	287.60426
8.55	287.43892
8.56	287.9355
8.57	292.65438
8.58	293.08324
8.59	298.32936
8.6	303.58227
8.61	304.13625
8.62	310.07752
8.63	309.9814
8.64	309.02349
8.65	305.53009
8.66	305.06406
8.67	305.06406
8.68	305.06406
8.69	305.25031
8.7	305.53009
8.71	305.62347
8.72	306.18494
8.73	306.84259
8.74	308.64198
8.75	308.92802
8.76	308.83261
8.77	309.21459
8.78	309.21459
8.79	309.31024
8.8	309.88534
8.81	309.9814
8.82	309.88534
8.83	309.40594
8.84	308.92802
8.85	102.83834
8.86	102.88066
8.87	309.21459
8.88	309.59752
8.89	309.6934
8.9	309.9814
8.91	310.46259
8.92	310.55901
8.93	310.55901
8.94	310.46259
8.95	310.46259
8.96	310.94527
8.97	311.52648
8.98	311.8179
8.99	312.79324
9.0	312.98905
9.01	313.08704
9.02	312.89111
9.03	312.5
9.04	104.14497
9.05	312.10986
9.06	311.42946
9.07	310.94527
9.08	103.36986
9.09	103.15659
9.1	103.12468
9.11	103.08216
9.12	102.98661
9.13	103.02905
9.14	103.14595
9.15	309.5017
9.16	309.78934
9.17	309.9814
9.18	310.1737
9.19	310.07752
9.2	309.9814
9.21	310.26993
